disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh
3222,2005-09-05T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,NC,North Carolina                ,Hurricane,2005-09-04T00:00:00.000Z,2010-10-05T00:00:00.000Z,2010-09-28T00:00:00.000Z,0e7a1ff6a585b9b1922d161377bea398,2018-03-09T18:41:58.002Z
3235,2005-09-10T00:00:00.000Z,HURRICANE KATRINA ,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,PA,Pennsylvania                  ,Hurricane,2005-09-09T00:00:00.000Z,2008-11-18T00:00:00.000Z,2008-09-30T00:00:00.000Z,b072660e70abb11f14f0a91e95e22681,2018-03-09T18:41:57.997Z
2576,2005-08-15T00:00:00.000Z,NANAKULI BRUSH FIRE,2005-08-14T00:00:00.000Z,2005-08-20T00:00:00.000Z,Fire Management,HI,Hawaii                        ,Fire,2005-08-16T00:00:00.000Z,2010-10-05T00:00:00.000Z,2010-09-29T00:00:00.000Z,a0e10a59b1a5a2920bebc1c343f16019,2018-03-09T18:41:58.004Z
1605,2005-08-29T00:00:00.000Z,HURRICANE KATRINA,2005-08-29T00:00:00.000Z,2005-09-26T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Hurricane,2005-08-30T00:00:00.000Z,2005-09-27T00:00:00.000Z,,1b2b4f34779a87131e9bfb73f642d123,2018-03-09T18:41:58.003Z
3219,2005-09-05T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,OK,Oklahoma                      ,Hurricane,2005-09-04T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-09-30T00:00:00.000Z,41346ea8e6fb9227852256cf9d9d1177,2018-03-09T18:41:58.008Z
3234,2005-09-10T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-09-06T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,SD,South Dakota                  ,Coastal Storm,2005-09-09T00:00:00.000Z,2007-12-21T00:00:00.000Z,2007-12-10T00:00:00.000Z,72af51c2b1a79d0cf1084320a3cb0d60,2018-03-09T18:41:58.006Z
2575,2005-08-07T00:00:00.000Z,SCHOOL FIRE,2005-08-07T00:00:00.000Z,2005-08-19T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2005-08-12T00:00:00.000Z,2007-08-14T00:00:00.000Z,2007-07-25T00:00:00.000Z,b61c6cc89dcfc35c6409f0b80e24b0c3,2018-03-09T18:41:58.011Z
2581,2005-08-29T00:00:00.000Z,CHANCE FIRE,2005-08-28T00:00:00.000Z,2005-09-03T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2005-08-29T00:00:00.000Z,2007-03-12T00:00:00.000Z,2007-02-28T00:00:00.000Z,7c30768d4e6f51edfca4b2b2de7d67b2,2018-03-09T18:41:58.009Z
3230,2005-09-07T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,IL,Illinois                      ,Hurricane,2005-09-07T00:00:00.000Z,2012-02-02T00:00:00.000Z,2012-02-01T00:00:00.000Z,e78ccb404503d405cc0cc5200ba5c8ff,2018-03-09T18:41:58.014Z
3252,2005-09-13T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,MA,Massachusetts                 ,Hurricane,2005-09-12T00:00:00.000Z,2008-06-20T00:00:00.000Z,2008-06-06T00:00:00.000Z,47783a4e59f1075f731b25711332476c,2018-03-09T18:41:58.012Z
2579,2005-08-25T00:00:00.000Z,DEER CREEK FIRE,2005-08-25T00:00:00.000Z,2005-09-01T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2005-09-20T00:00:00.000Z,2017-03-03T00:00:00.000Z,2007-03-23T00:00:00.000Z,c93ab12a1ee34d50738356a070a2668e,2018-03-09T18:41:58.017Z
3220,2005-09-05T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,FL,Florida                       ,Hurricane,2005-09-04T00:00:00.000Z,2012-07-09T00:00:00.000Z,2012-07-03T00:00:00.000Z,04bcce6d708c633036f12281fb9510ad,2018-03-09T18:41:58.015Z
2572,2005-08-01T00:00:00.000Z,DIRTY FACE FIRE,2005-07-31T00:00:00.000Z,2005-08-08T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2005-08-03T00:00:00.000Z,2007-08-14T00:00:00.000Z,2007-07-25T00:00:00.000Z,0d3c2eb70bce0096e3fb640b1424902f,2018-03-09T18:41:58.019Z
3237,2005-09-10T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,AL,Alabama                       ,Hurricane,2005-09-09T00:00:00.000Z,2009-03-17T00:00:00.000Z,2009-03-06T00:00:00.000Z,ab0529b9a3b01bd737c372e8afdd9039,2018-03-09T18:41:57.997Z
1602,2005-08-28T00:00:00.000Z,HURRICANE KATRINA,2005-08-24T00:00:00.000Z,2005-09-06T00:00:00.000Z,Major Disaster,FL,Florida                       ,Hurricane,2005-08-28T00:00:00.000Z,2005-09-09T00:00:00.000Z,,1b4c273d698bb991325ff01be2f3c284,2018-03-09T18:41:58.003Z
3236,2005-09-10T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-09-01T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,KS,Kansas                        ,Hurricane,2005-09-09T00:00:00.000Z,2007-08-14T00:00:00.000Z,2007-07-20T00:00:00.000Z,0ff6198d148709240dcc2c17c69182e9,2018-03-09T18:41:58.006Z
3213,2005-08-28T00:00:00.000Z,HURRICANE KATRINA,2005-08-27T00:00:00.000Z,2005-10-14T00:00:00.000Z,Emergency,MS,Mississippi                   ,Hurricane,2005-08-28T00:00:00.000Z,2009-05-04T00:00:00.000Z,2009-04-29T00:00:00.000Z,d3bf6f6641e9048800831d632fc559b2,2018-03-09T18:41:58.010Z
3239,2005-09-10T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,IA,Iowa                          ,Hurricane,2005-09-09T00:00:00.000Z,2007-07-03T00:00:00.000Z,2007-06-21T00:00:00.000Z,28e0c3791a4820941d3e40666769718e,2018-03-09T18:41:58.013Z
3215,2005-09-02T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,AR,Arkansas                      ,Hurricane,2005-09-02T00:00:00.000Z,2013-02-07T00:00:00.000Z,2013-02-07T00:00:00.000Z,16b480cbe85de8d128e51f9b008d6c4b,2018-03-09T18:41:58.016Z
3218,2005-09-05T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-27T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,GA,Georgia                       ,Hurricane,2005-09-04T00:00:00.000Z,2018-04-20T00:00:00.000Z,2018-04-19T00:00:00.000Z,dedbeb67a8c5f7872bf7c361b497e6c7,2018-04-22T00:33:19.120Z
3228,2005-09-07T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,OR,Oregon                        ,Coastal Storm,2005-09-07T00:00:00.000Z,2008-04-24T00:00:00.000Z,2008-04-09T00:00:00.000Z,038ea643dd043470321cebac89c30fa7,2018-03-09T18:41:58.001Z
1598,2005-08-01T00:00:00.000Z,FLOODING AND LANDSLIDES,2005-04-28T00:00:00.000Z,2005-06-29T00:00:00.000Z,Major Disaster,UT,Utah                          ,Flood,2005-07-28T00:00:00.000Z,2012-02-01T00:00:00.000Z,2012-01-31T00:00:00.000Z,0068e8141a0e9f79e2aa1d79679bdc7b,2018-03-09T18:41:58.005Z
3223,2005-09-05T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,UT,Utah                          ,Coastal Storm,2005-09-05T00:00:00.000Z,2010-06-25T00:00:00.000Z,2010-06-22T00:00:00.000Z,23dc3d6820ed784d7df36e7228d96eaf,2018-03-09T18:41:58.008Z
1601,2005-08-23T00:00:00.000Z,TROPICAL STORM CINDY,2005-07-05T00:00:00.000Z,2005-07-06T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Severe Storm(s),2005-08-19T00:00:00.000Z,2014-07-02T00:00:00.000Z,2014-07-01T00:00:00.000Z,a0f08187893b0a209e71d4f57e147f0a,2018-03-09T18:41:58.004Z
2571,2005-07-25T00:00:00.000Z,CA-QUARTZ FIRE-7-25-2005,2005-07-25T00:00:00.000Z,2005-07-29T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2005-07-26T00:00:00.000Z,2009-10-20T00:00:00.000Z,2009-10-13T00:00:00.000Z,999da1558991c4a6508fa3de13d64e79,2018-03-09T18:41:58.012Z
3229,2005-09-07T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,NM,New Mexico                    ,Hurricane,2005-09-07T00:00:00.000Z,2010-08-02T00:00:00.000Z,2010-07-29T00:00:00.000Z,cd1675b5182c538ea05f881616a136c0,2018-03-09T18:41:58.007Z
2582,2005-09-05T00:00:00.000Z,SUNDEVIL FIRE,2005-09-05T00:00:00.000Z,2005-09-07T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2005-09-06T00:00:00.000Z,2009-12-16T00:00:00.000Z,2009-12-03T00:00:00.000Z,74102b56c6e90026a0926d601775f6d6,2018-03-09T18:41:58.015Z
1600,2005-08-23T00:00:00.000Z,SEVERE STORMS AND FLOODING,2005-06-30T00:00:00.000Z,2005-07-01T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm(s),2005-08-19T00:00:00.000Z,2011-10-14T00:00:00.000Z,2011-10-04T00:00:00.000Z,339e62d949d774b66696d482c4f1db8f,2018-03-09T18:41:58.010Z
2577,2005-08-19T00:00:00.000Z,WAIKELE FIRE,2005-08-17T00:00:00.000Z,2005-08-20T00:00:00.000Z,Fire Management,HI,Hawaii                        ,Fire,2005-08-19T00:00:00.000Z,2007-07-06T00:00:00.000Z,2007-06-25T00:00:00.000Z,79e11dc695f2b2a68116dc2ef1b90546,2018-03-09T18:41:58.018Z
3238,2005-09-10T00:00:00.000Z,HURRICANE KATRINA EVACUATION,2005-08-29T00:00:00.000Z,2005-10-01T00:00:00.000Z,Emergency,IN,Indiana                       ,Hurricane,2005-09-09T00:00:00.000Z,2010-07-08T00:00:00.000Z,2010-06-30T00:00:00.000Z,441e266a3acac06dedb552588d13bf27,2018-03-09T18:41:58.013Z
3214,2005-08-28T00:00:00.000Z,HURRICANE KATRINA,2005-08-28T00:00:00.000Z,2005-09-26T00:00:00.000Z,Emergency,AL,Alabama                       ,Hurricane,2005-08-28T00:00:00.000Z,2008-05-30T00:00:00.000Z,2008-05-20T00:00:00.000Z,1a46da89a5dec52dda852e8459d30bdd,2018-03-09T18:41:58.017Z
2569,2005-07-16T00:00:00.000Z,SD SKYLINE #2 FIRE 7/16/05,2005-07-16T00:00:00.000Z,2005-07-17T00:00:00.000Z,Fire Management,SD,South Dakota                  ,Fire,2005-07-18T00:00:00.000Z,2006-11-15T00:00:00.000Z,2006-10-20T00:00:00.000Z,0a87f8d4dff3acf402e00b11c824db8d,2018-03-09T18:41:58.243Z
2563,2005-06-24T00:00:00.000Z,GOOD SPRINGS FIRE,2005-06-22T00:00:00.000Z,2005-07-06T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2005-06-28T00:00:00.000Z,2006-04-20T00:00:00.000Z,2006-04-10T00:00:00.000Z,bf1bf10e992ab471438ac11906060c92,2018-03-09T18:41:58.247Z
2568,2005-07-16T00:00:00.000Z,CARLIN FIRE,2005-07-16T00:00:00.000Z,2005-07-18T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2005-07-18T00:00:00.000Z,2007-03-12T00:00:00.000Z,2007-03-01T00:00:00.000Z,e8406d26c4a9b030ece2b844d64a841a,2018-03-09T18:41:58.246Z
1593,2005-07-10T00:00:00.000Z,HURRICANE DENNIS,2005-07-10T00:00:00.000Z,2005-07-16T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Hurricane,2005-07-10T00:00:00.000Z,2013-08-19T00:00:00.000Z,2011-03-16T00:00:00.000Z,0aa6ba11fe516a5d0bf054b51520723d,2018-03-09T18:41:58.244Z
2566,2005-07-10T00:00:00.000Z,MASON FIRE ,2005-07-08T00:00:00.000Z,2005-07-17T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2005-07-12T00:00:00.000Z,2010-07-14T00:00:00.000Z,2010-07-07T00:00:00.000Z,572d692d8cdcf7cda5ed5f80500fd7da,2018-03-09T18:41:58.246Z
2564,2005-06-27T00:00:00.000Z,BLUE SPRINGS FIRE,2005-06-27T00:00:00.000Z,2005-07-01T00:00:00.000Z,Fire Management,UT,Utah                          ,Fire,2005-06-28T00:00:00.000Z,2008-06-11T00:00:00.000Z,2008-05-27T00:00:00.000Z,cfb5fdf335c16e3b0494b20fb0ce50f9,2018-03-09T18:41:58.245Z
1595,2005-07-10T00:00:00.000Z,HURRICANE DENNIS,2005-07-07T00:00:00.000Z,2005-07-20T00:00:00.000Z,Major Disaster,FL,Florida                       ,Hurricane,2005-07-10T00:00:00.000Z,2005-08-31T00:00:00.000Z,,0b7c6ac651a23f0beedd228b2ced82fd,2018-03-09T18:41:58.252Z
1591,2005-06-29T00:00:00.000Z,"SEVERE STORMS, FLOODING, SNOW MELT, AND ICE JAMS",2005-03-29T00:00:00.000Z,2005-05-03T00:00:00.000Z,Major Disaster,ME,Maine                         ,Severe Storm(s),2005-06-28T00:00:00.000Z,2012-08-10T00:00:00.000Z,2012-08-08T00:00:00.000Z,64f0b7917eac4e7ec2396b449aa6e24c,2018-03-09T18:41:58.251Z
2570,2005-07-22T00:00:00.000Z,AZ-WILDFIRE (EDGE COMPLEX) 07-22-2005,2005-07-21T00:00:00.000Z,2005-07-24T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2005-07-26T00:00:00.000Z,2009-01-22T00:00:00.000Z,2008-12-30T00:00:00.000Z,c96c02531a5328ffc10e6cc833154889,2018-03-09T18:41:58.250Z
3211,2005-04-28T00:00:00.000Z,RECORD SNOW,2005-03-11T00:00:00.000Z,2005-03-12T00:00:00.000Z,Emergency,NH,New Hampshire                 ,Snow,2005-04-26T00:00:00.000Z,2007-03-30T00:00:00.000Z,2007-03-21T00:00:00.000Z,9eb97b241b7c3b5b8a1b5b5f4762c989,2018-03-09T18:41:58.254Z
1594,2005-07-10T00:00:00.000Z,HURRICANE DENNIS,2005-07-10T00:00:00.000Z,2005-07-15T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Hurricane,2005-07-10T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-09-27T00:00:00.000Z,e03f41f3c22a8b30e2f6a6e64cb33147,2018-03-09T18:41:58.250Z
1590,2005-06-23T00:00:00.000Z,SEVERE STORMS AND FLOODING,2005-05-11T00:00:00.000Z,2005-05-12T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Severe Storm(s),2005-06-21T00:00:00.000Z,2011-03-23T00:00:00.000Z,2011-03-16T00:00:00.000Z,5d02b09910a7d6285728cd6a2bf4927e,2018-03-09T18:41:58.254Z
1592,2005-07-06T00:00:00.000Z,HEAVY RAINS AND FLOODING,2005-05-06T00:00:00.000Z,2005-05-20T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Flood,2005-07-01T00:00:00.000Z,2011-03-23T00:00:00.000Z,2011-03-18T00:00:00.000Z,3f3d284d32f95126bde39ae5b21b0d10,2018-03-09T18:41:58.253Z
2561,2005-06-22T00:00:00.000Z,CAVE CREEK FIRE COMPLEX ,2005-06-21T00:00:00.000Z,2005-07-07T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2005-06-23T00:00:00.000Z,2008-10-23T00:00:00.000Z,2008-09-25T00:00:00.000Z,6fdbbbd650143146c864eb76996e6bfe,2018-03-09T18:41:58.252Z
2560,2005-06-12T00:00:00.000Z,AZ-HULET FIRE-06-11-2005,2005-06-11T00:00:00.000Z,2005-06-18T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2005-06-16T00:00:00.000Z,2009-01-22T00:00:00.000Z,2008-12-30T00:00:00.000Z,87554b9266951b9b7d33b9322609cf60,2018-03-09T18:41:58.259Z
1589,2005-04-19T00:00:00.000Z,SEVERE STORMS AND FLOODING,2005-04-02T00:00:00.000Z,2005-04-04T00:00:00.000Z,Major Disaster,NY,New York                      ,Severe Storm(s),2005-04-18T00:00:00.000Z,2018-03-09T00:00:00.000Z,2018-03-08T00:00:00.000Z,e10d170add78fb396e9403f26697451c,2018-03-09T23:01:56.677Z
1580,2005-02-15T00:00:00.000Z,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",2004-12-22T00:00:00.000Z,2005-02-01T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Severe Storm(s),2005-02-11T00:00:00.000Z,2013-06-26T00:00:00.000Z,2013-06-20T00:00:00.000Z,26a973e0998a9d8316ef0ef8a192d06c,2018-03-09T18:41:58.262Z
1576,2005-02-01T00:00:00.000Z,SEVERE STORMS AND FLOODING,2005-01-08T00:00:00.000Z,2005-01-12T00:00:00.000Z,Major Disaster,UT,Utah                          ,Severe Storm(s),2005-01-28T00:00:00.000Z,2012-02-01T00:00:00.000Z,2012-01-31T00:00:00.000Z,4edd8d15db25caf5f10815036aebb4e5,2018-03-09T18:41:58.262Z
1558,2004-09-20T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND LANDSLIDES",2004-09-16T00:00:00.000Z,2004-09-27T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm(s),2004-09-20T00:00:00.000Z,2012-10-22T00:00:00.000Z,2012-06-05T00:00:00.000Z,372e48f90c2ded7387d3f435a9a348ef,2018-03-09T18:41:58.268Z
2559,2005-06-08T00:00:00.000Z,AZ-BOBBY FIRE-06-08-2005,2005-06-08T00:00:00.000Z,2005-06-13T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2005-06-09T00:00:00.000Z,2009-01-22T00:00:00.000Z,2008-12-30T00:00:00.000Z,72cc7fb0cb56cad9a4f9b308e8faaac5,2018-03-09T18:41:58.269Z
3202,2005-02-17T00:00:00.000Z,RECORD AND/OR NEAR RECORD SNOW,2004-12-29T00:00:00.000Z,2005-01-02T00:00:00.000Z,Emergency,NV,Nevada                        ,Snow,2005-02-15T00:00:00.000Z,2009-05-26T00:00:00.000Z,2009-05-13T00:00:00.000Z,5f25e527907e5a9a1b213726f88892b7,2018-03-09T18:41:58.271Z
1579,2005-02-08T00:00:00.000Z,"SEVERE WINTER STORMS, HEAVY RAINS, AND FLOODING",2005-01-04T00:00:00.000Z,2005-01-06T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm(s),2005-02-08T00:00:00.000Z,2013-08-21T00:00:00.000Z,2011-11-16T00:00:00.000Z,37c356376d50c73897c48ac41c8809f8,2018-03-09T18:41:58.272Z
1562,2004-09-30T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",2004-08-27T00:00:00.000Z,2004-08-30T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm(s),2004-09-28T00:00:00.000Z,2011-03-23T00:00:00.000Z,2011-03-22T00:00:00.000Z,c4b99823648eb50f4be10fab1364a21a,2018-03-09T18:41:58.275Z
1557,2004-09-19T00:00:00.000Z,TROPICAL DEPRESSION IVAN,2004-09-17T00:00:00.000Z,2004-10-01T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Hurricane,2004-09-20T00:00:00.000Z,2014-04-14T00:00:00.000Z,2012-04-19T00:00:00.000Z,2b159f75b0f61bead84a4daa3498bf64,2018-03-09T18:41:58.275Z
3205,2005-03-14T00:00:00.000Z,RECORD AND/OR NEAR RECORD SNOW,2005-01-22T00:00:00.000Z,2005-01-23T00:00:00.000Z,Emergency,ME,Maine                         ,Snow,2005-03-11T00:00:00.000Z,2007-02-27T00:00:00.000Z,2007-02-12T00:00:00.000Z,c80e44dd2f9cee98d40c9dfd98dd712c,2018-03-09T18:41:58.261Z
1569,2004-10-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-09-14T00:00:00.000Z,2004-09-27T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Severe Storm(s),2004-10-05T00:00:00.000Z,2012-05-09T00:00:00.000Z,2012-04-27T00:00:00.000Z,575f37879e6933efe09b0d52611eb774,2018-03-09T18:41:58.264Z
3209,2005-04-01T00:00:00.000Z,SNOW,2005-03-09T00:00:00.000Z,2005-03-09T00:00:00.000Z,Emergency,ME,Maine                         ,Snow,2005-03-30T00:00:00.000Z,2008-05-30T00:00:00.000Z,2008-05-20T00:00:00.000Z,a5ead8fec71f3a176399135ee4c049cc,2018-03-09T18:41:58.270Z
1572,2004-11-15T00:00:00.000Z,"SEVERE STORMS, TORNADOES, AND FLOODING FROM THE REMNANTS OF ",2004-09-28T00:00:00.000Z,2004-10-02T00:00:00.000Z,Major Disaster,DE,Delaware                      ,Severe Storm(s),2004-11-10T00:00:00.000Z,2013-08-19T00:00:00.000Z,2010-04-27T00:00:00.000Z,68bfdd512a79be4c57366de4c478ae66,2018-03-09T18:41:58.273Z
2565,2005-07-10T00:00:00.000Z,SD RICCO FIRE,2005-07-09T00:00:00.000Z,2005-07-19T00:00:00.000Z,Fire Management,SD,South Dakota                  ,Fire,2005-07-12T00:00:00.000Z,2006-11-15T00:00:00.000Z,2006-10-20T00:00:00.000Z,56acf719613f7676e2d40232c70efff8,2018-03-09T18:41:58.277Z
3203,2005-02-17T00:00:00.000Z,RECORD SNOW,2005-01-22T00:00:00.000Z,2005-01-23T00:00:00.000Z,Emergency,RI,Rhode Island                  ,Snow,2005-02-15T00:00:00.000Z,2010-06-08T00:00:00.000Z,2010-05-24T00:00:00.000Z,9b659b09a89dad416e841790b57c8b01,2018-03-09T18:41:58.261Z
1585,2005-04-14T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUD AND DEBRIS FLOWS",2005-02-16T00:00:00.000Z,2005-02-23T00:00:00.000Z,Major Disaster,CA,California                    ,Severe Storm(s),2005-04-13T00:00:00.000Z,2017-03-03T00:00:00.000Z,2015-12-02T00:00:00.000Z,9ef3618d52239238b76158ebcd446a90,2018-03-09T18:41:58.260Z
1563,2004-10-01T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-09-18T00:00:00.000Z,2004-10-01T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm(s),2004-09-29T00:00:00.000Z,2012-01-26T00:00:00.000Z,2012-04-24T00:00:00.000Z,c5d3e09eb75d5789820b822010cf5122,2018-03-09T18:41:58.264Z
3197,2005-01-11T00:00:00.000Z,SNOW,2004-12-21T00:00:00.000Z,2004-12-23T00:00:00.000Z,Emergency,IN,Indiana                       ,Snow,2005-01-07T00:00:00.000Z,2010-06-14T00:00:00.000Z,2010-06-09T00:00:00.000Z,c7c4bd25459dffd665a042773703212c,2018-03-09T18:41:58.263Z
1584,2005-03-14T00:00:00.000Z,SEVERE WINTER STORM,2005-01-07T00:00:00.000Z,2005-01-12T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Severe Storm(s),2005-03-11T00:00:00.000Z,2011-09-07T00:00:00.000Z,2011-07-08T00:00:00.000Z,1536015cbc1ca7a5bf7e79c44b707ca8,2018-03-09T18:41:58.271Z
1588,2005-04-19T00:00:00.000Z,SEVERE STORMS AND FLOODING,2005-04-01T00:00:00.000Z,2005-04-03T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm(s),2005-04-18T00:00:00.000Z,2011-03-18T00:00:00.000Z,2011-03-15T00:00:00.000Z,10289dd0786bc7061792f09c4a931f28,2018-03-09T18:41:58.270Z
1567,2004-10-07T00:00:00.000Z,TROPICAL STORM JEANNE,2004-09-14T00:00:00.000Z,2004-09-17T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Hurricane,2004-10-05T00:00:00.000Z,2015-12-29T00:00:00.000Z,2015-12-28T00:00:00.000Z,703f697365452059e59763f10bae48cb,2018-03-09T18:41:58.274Z
1575,2005-02-01T00:00:00.000Z,SEVERE STORMS AND FLASH FLOODING,2004-10-30T00:00:00.000Z,2004-10-30T00:00:00.000Z,Major Disaster,HI,Hawaii                        ,Severe Storm(s),2005-01-28T00:00:00.000Z,2016-03-14T00:00:00.000Z,2016-03-10T00:00:00.000Z,ffbd17bb8263cf7b3763f989355bdb6a,2018-03-09T18:41:58.273Z
2562,2005-06-23T00:00:00.000Z,AZ-HUMBUG FIRE 06-23--2005,2005-06-22T00:00:00.000Z,2005-06-27T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2005-06-28T00:00:00.000Z,2009-02-05T00:00:00.000Z,2009-01-15T00:00:00.000Z,f6e442d4155c941fa258ea47c058a794,2018-03-09T18:41:58.277Z
2567,2005-07-16T00:00:00.000Z,CONTACT FIRE,2005-07-15T00:00:00.000Z,2005-07-21T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2005-07-18T00:00:00.000Z,2007-03-12T00:00:00.000Z,2007-03-01T00:00:00.000Z,5c8655b86bde3c3595c4d2a4150f1cfc,2018-03-09T18:41:58.276Z
2558,2005-05-26T00:00:00.000Z,VEKOL FIRE-05-26-2005,2005-05-26T00:00:00.000Z,2005-05-29T00:00:00.000Z,Fire Management,AZ,Arizona                       ,Fire,2005-06-01T00:00:00.000Z,2009-01-22T00:00:00.000Z,2008-12-30T00:00:00.000Z,ac0f25f69cc04d4b809944efd4eefedb,2018-03-09T18:41:58.290Z
3208,2005-03-30T00:00:00.000Z,RECORD SNOW,2005-02-10T00:00:00.000Z,2005-02-11T00:00:00.000Z,Emergency,NH,New Hampshire                 ,Snow,2005-03-28T00:00:00.000Z,2006-12-01T00:00:00.000Z,2006-11-15T00:00:00.000Z,e904aea53f077eef223d7d6c3c8960f0,2018-03-09T18:41:58.292Z
1578,2005-02-08T00:00:00.000Z,SEVERE WINTER STORM AND RECORD SNOW,2004-12-21T00:00:00.000Z,2004-12-23T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Snow,2005-02-08T00:00:00.000Z,2014-04-24T00:00:00.000Z,2014-04-23T00:00:00.000Z,aef916cacbb8c4cc9ee024966101eb3d,2018-03-09T18:41:58.294Z
1571,2004-11-15T00:00:00.000Z,"SEVERE WINTER STORM, TIDAL SURGES AND FLOODING",2004-10-18T00:00:00.000Z,2004-10-24T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Severe Storm(s),2004-11-10T00:00:00.000Z,2011-03-23T00:00:00.000Z,2011-03-22T00:00:00.000Z,cbc6116d173c46dbd3dfa693ea556d78,2018-03-09T18:41:58.295Z
1556,2004-09-19T00:00:00.000Z,SEVERE STORMS AND FLOODING,2004-08-27T00:00:00.000Z,2004-09-27T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Severe Storm(s),2004-09-20T00:00:00.000Z,2015-11-19T00:00:00.000Z,2011-05-25T00:00:00.000Z,42b2e34d0f86b3ef23d80853f951c0bb,2018-03-09T18:41:58.297Z
